ASV	SRR13983674	SRR13983675	SRR13983676	SRR13983677	SRR13983678	SRR13983679	SRR13983680	SRR13983681	SRR13983682	SRR13983683	SRR13983684	SRR13983685	SRR13983686	SRR13983687	SRR13983688	SRR13983689	SRR13983690	SRR13983691	SRR13983692	SRR13983693	SRR13983694	SRR13983695	SRR13983696	SRR13983697	SRR13983698	SRR13983699	SRR13983700	SRR13983701	SRR13983702	SRR13983703	SRR13983704	SRR13983705	SRR13983706	SRR13983707	SRR13983708	SRR13983709	SRR13983710	SRR13983711	SRR13983712	SRR13983713	SRR13983714	SRR13983715	SRR13983716	SRR13983717	SRR13983718	SRR13983719	SRR13983720	SRR13983721	SRR13983722	SRR13983723	SRR13983724	SRR13983725	SRR13983726	SRR13983727	SRR13983728	SRR13983729	SRR13983730	SRR13983731	SRR13983732	SRR13983733	SRR13983734	SRR13983735	SRR13983736	SRR13983737	SRR13983738	SRR13983739	SRR13983740	SRR13983741	SRR13983742	SRR13983743	SRR13983744	SRR13983745	SRR13983746	SRR13983747	SRR13983748	SRR13983749	SRR13983750	SRR13983751	SRR13983752	SRR13983753	SRR13983754	SRR13983755	SRR13983756	SRR13983757	SRR13983758	SRR13983759	SRR13983760	SRR13983761	SRR13983762	SRR13983763	SRR13983764	SRR13983765	SRR13983766	SRR13983767	SRR13983768	SRR13983769	SRR13983770	SRR13983771	SRR13983772	SRR13983773	SRR13983774	SRR13983775	SRR13983776	SRR13983777	SRR13983778	SRR13983779	SRR13983780	SRR13983781	SRR13983782	SRR13983783	SRR13983784	SRR13983785	SRR13983786	SRR13983787	SRR13983788	SRR13983789	SRR13983790	SRR13983791	SRR13983792	SRR13983793	SRR13983794	SRR13983795	SRR13983796	SRR13983797	SRR13983798	SRR13983799	SRR13983800	SRR13983801	SRR13983802	SRR13983803	SRR13983804	SRR13983805	SRR13983806	SRR13983807	SRR13983808	SRR13983809	SRR13983810	SRR13983811	SRR13983812	SRR13983813	SRR13983814	SRR13983815	SRR13983816	SRR13983817	SRR13983818	SRR13983819	SRR13983820	SRR13983821	SRR13983822	SRR13983823	SRR13983824	SRR13983825	SRR13983826	SRR13983827	SRR13983828	SRR13983829	SRR13983830	SRR13983831	SRR13983832	SRR13983833	SRR13983834	SRR13983835	SRR13983836	SRR13983837	SRR13983838	SRR13983839	SRR13983840	SRR13983841	SRR13983842	SRR13983843	SRR13983844	SRR13983845	SRR13983846	SRR13983847	SRR13983848	SRR13983849
36f2304077455849766f2f8573ab0446	27	9	0	0	0	0	0	0	0	0	0	0	48	0	0	0	11	0	5	0	0	12	0	46	0	0	404	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4102	0	0	0	0	0	0	0	0	0	40	0	55	75	44	0	76	64	0	32	0	0	0	39	36	113	0	0	0	0	17	0	27	0	68	0	0	57	27	34	0	0	0	53	0	0	0	8	0	0	6760	0	10	0	0	0	40	0	60	0	0	0	0	0	7	15	0	6444	132	0	16	7	0	0	0	42	10	39	51	60	25	25	42	61	0	18	33	9	0	65	105	16	54	63	33	42	31	30	0	0	64	59	0	0	0	0	33	18	0	21	0	0	0	0	0	22	26	0	0	0	53	0	62	13	0	79	24	0	0	0
3d641b18a28b6d62878e20c00190e211	0	0	0	0	1108	0	0	45	75	0	0	552	0	0	305	0	0	0	0	33	48	0	0	0	92	0	0	0	0	925	0	0	0	0	0	0	122	0	200	32	0	0	67	0	0	0	0	23	422	0	0	204	0	116	312	63	0	231	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	367	0	0	1855	3418	443	628	0	1195	0	662	392	0	301	0	0	52	0	0	0	0	99	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3350	0	0	0	0	173	0	0	0	0	47	219	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0
930daf4e9664bae5a9342ddd059cbe30	0	24	92	131	190	150	10	23	211	166	242	0	132	29	113	313	290	94	2364	154	19	262	3	389	1037	191	885	305	748	42	63	121	23	125	0	16	23	27	75	33	16	133	30	52	55	0	12	47	77	79	42	7	182	255	201	16	0	0	0	0	0	10	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	418	594	184	0	371	676	715	0	45	9	234	75	0	70	0	15	267	676	0	7	2113	727	1373	79	352	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	29	0	0
5b4ee086a8395f1456d5e011b526321d	0	17	0	0	0	0	298	0	0	0	0	0	0	0	51	1890	143	371	0	77	840	161	0	0	1120	78	24	495	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	1131	0	37	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	142	0	158	72	371	37	0	0	26	123	728	319	976	1062	185	554	514	406	0	0	528	610	354	57	686	1166	783	31	278	0	350	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	478	0	0	0	0	0	0	1003	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0
e4a4ba58e409e07c2af8f7448f7a6c7c	0	0	144	27	167	332	1434	20	172	45	92	3	61	25	98	33	0	483	139	751	629	365	0	0	191	381	69	442	79	224	170	326	244	316	0	0	28	198	81	139	398	428	713	373	504	0	59	0	0	498	163	155	161	372	163	352	0	0	0	0	0	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	35	0	0	26	177	80	0	0	35	87	239	146	102	352	15	0	187	316	0	100	99	277	237	259	88	153	395	0	273	0	92	0	344	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	1108	0	0	0	0	429	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d0649301f74ed2754c7220b5d877dfc	0	1360	6	18	45	1614	0	10	301	649	147	0	0	1915	54	555	20	109	345	300	211	292	0	7	506	768	72	364	112	25	295	178	305	21	65	14	13	10	13	146	8	37	10	0	74	0	0	114	7	11	116	260	755	243	70	46	0	0	0	0	0	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1096	450	0	0	0	765	50	0	258	82	142	9	300	37	0	171	14	766	256	22	35	862	19	0	9	0	245	0	13	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2c86e05773d1f4d4f810022bccd3f1b	0	26	0	195	113	429	388	442	22	0	10	0	0	132	217	0	336	71	243	245	107	124	0	0	46	503	0	343	0	118	61	125	74	64	13	15	1503	616	0	534	78	1448	725	888	403	0	8	135	80	0	110	117	233	75	40	318	0	15	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	25	59	0	0	18	157	470	0	20	0	120	1334	148	1746	0	396	0	374	0	0	0	21	246	0	43	0	425	0	62	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	515	0	0	0	0	176	11	0	0	33	51	0	0	282	0	0	0	6	46	0	0	0	0	0	0	0	0	0	13	280	0	0
cc6adbc002aba1ac99eee1576cd4bffd	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	195	134	563	0	126	0	244	160	155	140	0	22	0	163	62	114	440	162	878	492	82	0	104	322	168	205	223	1007	304	213	82	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1692	0	0	65	268	28	0	179	73	42	0	198	0	125	549	129	120	57	522	0	117	355	27	0	0	182	131	0	0	191	65	48	14	68	0	0	116	91	583	60	451	664	37	235	472	26	0	947	106	0	291	602	16	95	75
c46accbecddb66145b113d6f5084772d	0	32	39	189	112	75	16	18	17	212	135	0	12	37	28	272	111	462	50	17	23	473	0	0	43	271	0	44	83	0	99	110	96	23	0	14	65	43	79	25	24	35	80	18	401	0	25	161	134	42	46	65	211	52	224	73	0	12	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4	0	0	48	210	38	17	0	12	184	2324	254	34	197	160	56	232	1061	0	93	14	821	1515	68	62	1148	91	0	60	0	344	0	22	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	594	0	0	0	0	108	49	40	51	0	239	29	26	0	0	0	0	308	0	96	0	0	0	0	0	0	0	0	0	2072	0	0
04b1400c2174c6a2ba6f0e127ffce453	0	18	315	60	558	882	176	25	166	46	775	0	838	21	509	164	17	83	100	715	334	58	0	20	742	403	404	10	212	486	55	142	227	745	14	101	11	49	16	66	22	348	84	434	31	0	75	11	57	753	602	209	48	95	337	85	0	0	0	0	0	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	162	15	8	0	133	140	631	0	83	673	12	15	34	0	0	396	44	0	26	80	33	150	113	0	20	0	5	0	16	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39f5952124f4bd0e8a88d88be98087f1	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	224	136	142	0	149	202	216	104	143	187	0	225	207	239	120	267	270	167	272	215	315	0	105	163	333	124	142	62	190	241	140	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	176	0	207	527	195	390	442	278	307	331	79	215	0	216	125	100	384	360	173	344	254	171	361	0	135	207	76	199	0	151	365	177	222	236	47	0	219	230	97	179	292	110	584	102	224	147	0	247	301	237	72	237	0	113	337
621d06b063b366776d5eae5ca422ae9a	0	19	187	20	96	161	90	14	47	0	51	0	0	120	44	30	39	385	424	629	102	0	0	7	10	123	23	876	0	266	70	170	8	33	0	43	190	36	45	221	9	268	68	15	44	0	4	6	32	60	44	135	96	423	22	20	0	19	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15	28	0	0	9	603	219	14	132	2490	676	418	899	346	0	92	590	672	257	0	39	102	535	0	0	0	1517	0	193	0	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0
340594364396a507594bb7b22fc01749	0	24	0	302	34	0	93	16	94	54	0	0	166	627	352	310	6	499	173	188	173	201	0	8	95	498	112	175	277	82	58	80	7	53	17	0	141	172	1081	2846	111	380	101	64	0	4	11	460	39	6	0	1605	14	631	142	167	0	0	0	35	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	44	41	583	0	2	27	192	340	144	450	7	299	55	0	19	0	115	397	9	3	15	43	115	118	0	521	0	59	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	18	4	11	98	25	56	5	0	0	22	0	16	0	34	0	0	0	0	0	0	0	0	0	0	0	0
cce77eb0b3ecf8bfa62e9accb4fae101	83	127	372	149	17	12	18	78	754	108	0	0	0	109	0	29	63	0	183	9	0	0	0	87	752	43	28	359	348	0	14	5	0	13	4	0	76	109	40	0	0	0	13	0	0	0	71	0	13	8	25	24	28	28	23	0	19	0	33	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	35	0	41	0	36	0	0	27	66	19	0	0	27	0	0	0	0	0	0	944	749	793	1867	0	10	242	142	573	0	0	918	0	0	0	0	0	246	524	0	170	1621	1428	10	0	25	0	12	28	29	35	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	18	86	40	265	221	0	426	193	40	52	48	62	57	0	0	0	0	0	0	0	0	90	0	31	0
5bf3ab502708fe4d5ee40c547bf37254	0	32	20	673	65	172	118	32	64	163	130	39	7	61	528	45	122	282	39	58	198	80	0	0	37	128	88	178	61	104	76	94	537	126	0	7	99	279	120	273	74	42	84	159	411	0	259	564	1163	134	34	269	68	248	829	543	0	8	0	0	0	91	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	101	0	38	57	50	127	0	0	0	435	126	35	117	328	128	92	132	210	22	574	93	59	487	54	41	207	69	0	68	0	560	0	292	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	79	31	19	0	97	72	198	233	57	0	0	0	24	0	36	0	0	0	70	0	0	0	0	0	149	0	0
2846bbd445208f6466ce69b3b0061a2d	0	0	27	391	50	174	42	4	4	144	5	3	17	8	232	0	4	30	262	412	206	36	3	0	195	134	17	4	46	249	353	337	463	102	0	5	121	335	40	2169	70	146	120	627	417	2	57	97	182	172	16	38	121	90	554	66	0	7	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	26	22	7	0	9	542	25	638	37	252	96	210	386	84	0	312	181	150	64	252	0	0	65	0	59	0	596	0	54	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	33	0	0	0	0	0	58	136	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	2198	0	0
7c22760e9f50ce5bcdc8cc78f3146089	50	712	454	0	0	0	28	0	89	126	37	0	183	0	0	0	498	0	614	0	0	0	0	6	77	0	526	0	289	0	20	0	0	0	0	669	62	2	0	0	0	0	0	6	0	0	302	0	0	0	66	0	0	2	0	0	55	0	59	45	157	0	0	160	86	209	165	132	0	55	138	0	0	415	508	155	166	235	108	0	82	309	98	71	174	140	74	136	170	122	0	0	0	115	107	1016	215	0	371	0	0	0	0	0	273	0	0	0	0	0	0	11	0	0	0	0	338	0	0	0	0	138	0	122	102	244	48	0	115	82	49	0	177	0	76	119	127	59	92	136	137	124	188	45	0	133	94	167	99	0	76	141	97	186	0	0	0	83	96	40	0	128	214	0	108	73	0	0	66	61	0	0	0	0	136	97
72f3a1ac5829e4d7f4e5c2661cd654d6	0	0	0	0	0	0	0	0	0	0	0	2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3521	0	0	0	0	0	0	0	0	0	0	1879	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	384	631	3752	0	0	0	0	24	0	0	0	0	0	0	0	0	0	5	604	0	0	0	43	20	0	0	5	274	109	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0
4c8719c49e2c45c318bfc36f33ddfc52	0	30	124	135	264	337	138	0	66	0	121	78	0	193	1433	101	13	46	41	156	376	13	0	11	65	39	53	69	32	69	39	118	469	243	8	13	68	440	402	391	50	406	73	112	199	0	6	471	1186	760	21	116	41	148	132	302	0	4	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	27	11	36	47	11	3	46	300	324	12	97	107	26	55	95	47	126	871	21	121	63	14	16	208	166	0	120	0	148	0	854	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	74	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
825a106ca69aff8e0049d3cd5f00c630	0	36	37	0	0	0	27	0	0	0	137	0	0	0	15	0	0	0	0	23	73	0	0	0	0	61	59	0	840	110	0	0	0	0	0	45	0	0	8	0	0	0	65	0	0	0	0	0	9	0	0	59	0	35	0	0	75	0	65	71	0	30	0	0	0	0	0	0	0	50	0	0	0	41	0	37	26	34	0	12	0	121	0	0	116	0	0	99	0	61	13	0	0	19	0	216	0	0	0	0	0	431	0	0	55	0	0	0	0	30	606	0	26	32	19	153	12	0	0	0	0	41	21	0	0	49	20	0	53	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	66	0	0	0	98	85	3272	155	0	113	0	91	57	133	155	0	107	0	712	0	4158	0	32	256	0	365	0	0	467	123
6aea659ec3ec32b0e6fd493185fbbb32	0	2104	1286	314	25	17	124	287	94	5	103	0	388	902	35	81	870	169	48	21	100	79	3	0	518	358	360	137	0	155	17	598	13	41	104	1196	10	27	43	0	0	52	10	40	120	0	8	24	10	16	250	145	34	45	6	15	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	217	387	0	0	480	290	15	0	0	115	163	190	102	0	0	31	141	0	0	0	0	50	28	0	52	0	27	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	9	5	3	0	0	0	7	2	0	0	0	2	238	0	0	0	0	20	0	0	0	23	0	0
e20d2477ea3d7b738a87f41a0248f5f5	0	0	0	0	281	0	0	37	0	0	0	0	0	0	118	0	0	0	0	0	49	0	0	0	48	0	0	0	0	685	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	135	153	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	36	0	0	1818	3553	455	603	0	843	0	112	368	34	271	0	0	0	64	0	0	0	36	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1886	0	0	0	0	0	88	0	0	0	87	109	420	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	603	0	0
28de04f425baeac24db32593ed9def1a	0	29	7	106	52	50	197	5	66	0	848	98	0	131	63	62	81	185	39	259	517	108	0	24	34	140	84	421	231	83	0	98	40	120	0	0	0	57	83	109	26	19	112	28	39	0	204	76	234	40	0	100	86	356	32	44	0	0	0	0	0	22	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	157	0	22	0	0	0	80	0	0	546	485	73	166	94	274	159	94	150	19	70	88	717	1059	15	0	1510	95	37	117	0	679	0	72	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	134	0	0	0	0	0	0	1008	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
682ea6d544957e529deaab47231507da	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	22	89	52	0	0	0	0	0	0	0	0	42	0	203	0	37	16	33	65	103	39	0	25	608	20	76	127	44	132	101	15	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257	0	24	65	101	10	0	9	26	33	0	0	0	14	45	9	15	5	343	0	0	13	0	0	0	71	0	7	0	199	99	466	463	155	83	0	105	338	412	521	101	1337	162	1983	13	301	0	359	88	15	1807	270	13	427	62
707e6793d4b57d63bdfec236f0b43c02	0	45	131	0	128	186	1308	0	0	0	71	0	33	0	108	0	0	551	124	1071	787	0	0	0	0	474	0	118	0	297	256	487	229	322	13	0	26	0	0	0	540	528	0	488	645	0	44	0	0	0	148	210	250	487	185	309	0	0	0	0	0	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	163	51	0	0	0	0	303	0	79	0	0	43	236	0	0	86	0	0	0	213	0	0	33	0	114	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7650e0be5bdb804fffc43ae307b40c44	0	0	313	70	517	85	972	0	0	3	9	0	0	252	33	0	34	7	323	8	0	0	0	0	0	507	108	0	0	221	10	0	1806	1015	7	0	936	353	939	248	143	0	11	0	0	0	145	954	838	118	0	720	38	10	338	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	18	0	0	0	2	0	0	0	0	0	0	13	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0
f550cc3f5f59ad3933cc6d88d050c957	0	66	6	12	0	5	9	0	4	0	19	0	67	36	140	73	33	22	0	0	0	0	0	0	0	0	48	147	531	15	0	0	0	26	0	0	0	28	338	9	0	13	0	162	28	0	17	0	0	9	0	53	0	45	55	11	10	0	0	7	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	3	0	0	0	0	0	0	0	22	140	0	0	26	48	0	1072	0	26	14	46	458	278	3	59	0	5	74	0	40	309	166	363	709	1406	191	62	3524	1511	0	0	0	4	0	0	5	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	0	18	0	0	0	0	0	6	0	0	0	17	0	0	0	0	0	0	4	0	0	8	4	4	0	0	12	0
36584d3ca2a813a803009c77fe24a120	0	0	0	0	97	368	561	0	233	0	0	0	0	0	55	61	32	0	86	0	94	459	0	0	214	0	73	470	105	48	0	52	166	155	0	20	0	229	58	104	0	36	1006	182	148	0	0	54	0	674	54	42	0	125	74	246	0	13	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	79	0	0	0	114	74	0	0	0	98	0	192	68	506	0	0	0	439	0	0	152	363	331	192	121	191	473	0	253	0	0	0	431	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	1387	0	0	0	0	0	0	0	0	0	5	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb273fa125fde8586167c7d4918a0e83	0	483	312	196	0	0	0	0	0	337	0	0	0	133	1166	0	0	207	0	0	0	0	0	0	0	59	0	0	1221	0	0	117	0	0	0	50	64	423	148	372	0	17	5	0	200	0	0	63	62	17	0	6	119	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	25	522	11	0	25	344	175	1480	892	0	720	207	18	0	0	411	169	37	0	728	0	0	41	0	18	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	18	0	18	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0
03be466a48b921aa43b53ea5576bb5df	0	0	30	0	0	0	0	0	0	0	12	177	718	0	0	0	0	0	0	0	0	0	0	3	48	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	38	29	30	25	0	0	35	0	0	53	23	0	0	19	0	0	795	0	22	15	12	26	50	0	29	0	0	993	0	0	0	137	0	154	0	0	0	0	0	0	0	0	0	0	0	445	0	1274	268	4334	0	0	233	23	112	302	0	0	0	0	23	42	38	11	0	23	0	0	0	75	0	91	137	0	0	0	28	0	40	44	0	0	50	40	26	50	0	0	16	47	15	0	337	0	0	0	72	15	0	0	31	63	35	0	0	12	0	0	0	0	0	135	0
d013571d42d4a5c7796e98128255fb02	192	0	0	0	0	0	0	9	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	26	0	74	26	73	0	81	36	72	63	38	64	0	119	80	59	51	43	57	0	49	20	19	0	0	72	104	29	50	0	0	74	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	124	218	196	176	229	212	131	150	46	129	0	93	50	39	156	113	89	47	72	64	91	0	65	59	20	120	0	117	558	145	679	403	145	0	247	308	104	255	112	199	282	142	240	229	0	615	596	254	314	878	13	137	280
db4dda28c4f76e9a65d445c97bdd705a	146	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	38	198	293	0	99	112	341	277	539	144	0	210	171	161	0	180	603	107	472	136	33	0	0	66	69	328	103	162	93	82	145	155	0	0	0	0	0	122	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	128	478	193	46	121	133	270	0	434	0	310	99	137	65	306	87	133	93	186	172	0	69	97	148	274	0	176	0	0	30	0	0	0	42	156	26	45	0	0	0	189	0	14	0	102	0	0	128	86	0	163	52
81a3c1e19dc44ee8d3296cae813d6654	0	35	121	340	34	130	0	6	29	11	320	0	0	224	254	181	61	12	19	201	149	78	0	22	55	159	81	155	236	5	70	30	217	169	22	5	154	52	236	25	36	8	101	170	33	0	13	686	227	97	0	6	26	253	19	547	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	86	0	0	7	95	96	0	3	25	256	87	0	453	621	438	308	78	39	463	405	87	0	158	0	184	190	141	3	31	0	57	0	394	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	125	0	0	0	0	13	50	49	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	119	0	0
