asv	SRR2085804	SRR2085805	SRR2085806	SRR2085807	SRR2085813	SRR2085814	SRR2085819	SRR2085820	SRR2085821	SRR2085822	SRR2085827	SRR2085828	SRR2085831	SRR2085832	SRR2085833	SRR2085834
8fe3f5e32932b280263d94c65c962f3c	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8531cfc5232b01916034b192701351d1	5	9	6	0	0	0	0	0	0	0	0	0	0	0	10	0
d6b17b81ea19c8f4b2a604b2ae1dc961	0	24	0	0	0	0	6	0	0	0	0	0	0	0	0	0
c10003b826732f97841b1e5b6cc36e45	0	19	11	0	0	0	0	0	0	0	0	0	0	0	0	0
89f2e2019309377649a6a188e98ae802	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
27dca8530cd8312737c941a483f8a71f	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
ab76c13b1d4d2558b18eee4c95c0e106	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
46bdf2a5cd938be157814be747adc16b	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
e393e6ff6bf388fc379369f7c0a2ed55	0	0	10	0	0	7	0	0	8	0	0	0	0	0	0	5
85e84accd370a7c3d43b25ef11f5d6b8	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
bb911d26087fdb1e004bd3b2cd5f063d	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
d00f00ec769d0792952e421e975069b6	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
047cc786612ceacede17347e3ba5a839	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
6c0ef429114e6f39beb5f9836d82befd	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
b4b8885c78fbcc80414a751dfbf4935a	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
67afa8e5ba811546ac66f12a686cc850	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
b7a3c84f016f898089de2e7c1349d633	0	0	0	0	0	0	0	0	0	18	0	12	0	0	0	0
0adce6c2738d0e9d11081cc1349efd8a	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
3ba69a8cccbb9a7a96152d3266d48707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
e8f1370cd6038aab1b900d774b663373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
f6323688ad0a19b82cdbc4bc876b8895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
d3028a5aa8af1834ab1ffe40d20d71aa	7	15	0	0	0	0	0	0	0	0	7	0	0	0	0	0
cbf851169c51017d2602ce7ffa249131	5	0	0	0	0	0	0	8	14	0	0	2	0	0	0	0
a2874bb448ef9ba5eb38b040a075832a	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c03d05cd3b1291f02bc5c60c6cec587	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e79d15d1f6ab16c3454a0b9053d5814d	0	9	0	0	0	0	0	0	0	4	0	0	0	0	7	9
02edb1e932945e04da140d1529863ba6	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
4e9e60971761765a7f91e1f1d13bb2b5	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
b4ae5619de7e3eaaa568e3437f841d4b	0	0	12	17	0	0	0	0	0	0	0	0	0	0	0	0
81e43fa103a32687bf4f892267093f3e	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
6f57c9de9474decfc7faa970755dfa57	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
e2e637a21512bfb696c913b099558079	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
43d13ea7281adb5a8251ecd857045c55	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
889a7049041dd3b198367724d6ec676c	0	0	0	0	0	0	21	8	0	0	0	0	0	0	0	0
eeddb5d8228c9a9607460af81fb25b97	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
48452e00aec8f9b57be059856136dd3b	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
1628176b71c43d04d07948ec62fbe7b7	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0
1f3aac9448c634290e8028d0ce6f9215	0	0	0	0	0	0	0	0	20	0	0	0	0	0	9	0
767ca9a09ab0c2c9fe154ee308a2677a	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0
f8df1130d33d570b25dc3342fff507ec	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
cf876645b000236e995b291502aa2222	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
f81a9ee78b4822ae4d6e7624e863c628	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
21ac6b7e646e338278e77b22f69ec8ad	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
8933f639d00a81c9dddc5ace62c3a144	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	7
310fd8ef2764353caede1a4b5e03e5d7	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0
102dc69627d4281abbd4b7ef9169c40b	0	0	0	0	0	0	0	0	0	0	0	12	0	17	0	0
93bdd1a60252aa5675835de0c8b716ad	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
878e4c80334f08b71240779483e67a2e	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0
3a4c25ee1060c0d7e2106cadd236e98f	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0
f0e5bbdae112eae484359794308fb81d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
5248d57e96d7e0bf2c5299089f086a2f	5	0	0	12	0	0	0	0	0	11	0	0	0	0	0	0
083fb02eb6e7008b4e8e983d718bf34c	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac9b5e5eb28e8cf85bae7eccb017b686	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d703e4d4f2657fc294f8a8289081fcf7	0	11	7	0	0	0	0	0	0	0	10	0	0	0	0	0
acb1061ca1006fbbfd8a49dece71185e	0	14	0	0	0	0	0	0	0	8	0	0	0	0	0	6
d1e5f4933d8fc2b652a98e1a2f15029a	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e0ef9d2346c62ee053841f1281e185e	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
93be0840672406e1c115b1834038d1b5	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
28a1cdd3edf4c3a24a5fb7c7da479d27	0	0	12	0	10	0	0	0	0	0	0	0	6	0	0	0
fbb1ad7e94102eb351f7e1ec9dec36ce	0	0	9	0	0	0	0	0	9	0	0	0	0	10	0	0
d2a438268be44c9f964b6c41d295e75e	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
7294bdd406a061caf3a24c9fd4be52dd	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
b3cab0565823153aa7524b6d3bdb82b2	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
b97b720c8f0dc52b2a5a948f546e8cf4	0	0	15	13	0	0	0	0	0	0	0	0	0	0	0	0
2103143609c2ed2df2cfcf70133ce59e	0	0	0	21	0	0	7	0	0	0	0	0	0	0	0	0
909593632c9727aba9c5b47a339f9ad9	0	0	0	11	0	0	0	0	5	0	0	0	0	0	12	0
098aab46c053194145c1d9bed8ef068c	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	12
cfa6f93c7e9d7fd214a546cd900e1e65	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
7934848ad4c92b3315687fda5851cadf	0	0	0	0	0	10	0	0	0	0	0	0	0	18	0	0
1064a5b99c68aba15fa45b98a383ead9	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
596329f00949cc7e688c7261348009f4	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
bdb5a565a8326029fa4c98f6ae608902	0	0	0	0	0	0	0	0	19	0	9	0	0	0	0	0
09786d42477ef7da9cc42f5cab2245a5	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
f1e139d9693cd64ff6568c7088eb31cb	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
ecae521b421913254b762dd743c0341e	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
e1e39187d92bce0474aad83a4eb2892b	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
3087fc1950c66e28882f22bdc88d2ada	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
e3c183b6a883d22be1f48c095692c591	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
ae0bd34e44df20a6a3057ed6bf3a007b	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0
12b383659b49d0355033a7b8c21ff62f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
7a81e665344edcd4e662e3a9dfb4c610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
2aa9ffbbda35dbfc636054b6c957420d	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e1e64a848305b3189e0539866167c52	8	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
c96fc840c8a04792a246126788043d33	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8dab485bf574fe3e6edd90055ce4b0a3	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce2a1194486516e45688db6300a001c2	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	10
a2f14b22b194aaa361a58301114b9d0f	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a7dac57d52e67b0f9589491eee87f03	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3870fdecbb85c56ed3d0352b3adc4a6e	0	9	0	0	8	0	0	0	0	0	3	0	0	0	7	0
c163086bdd83db03f843a3bb546e3f66	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
833b80a0ecd31f2471887fbcc1b1a6bd	0	0	0	14	0	0	7	0	0	0	0	0	0	0	6	0
11055051616ef4dadb5c644f7d53e7d9	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
10d3c6ee0f8521f10024f38d1bad6edb	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
b096ad16d579497601f1e8482078dc6d	0	0	0	12	0	15	0	0	0	0	0	0	0	0	0	0
46bfad51d3db3cacdd00227ac8621cb8	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
d93276d483f868b7997e058cf85ba812	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
eb2889fdd023aed7d1c851b41841d114	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
eb3efd03bf78a39c7cfe4db5d4dd34fa	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
e6bd1c87ab7dfaa718aa457d17a1e183	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
e9dbe34ccdbd020045ecd61ebfe4b2ba	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
6b5a42eea4462f7e0aeec460bd1d065e	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	19
956ae728e452cf2d96bc6f51e93f3d67	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
23c7d80129433e1056cbf4e984f66cae	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
fb2c67c71f67cc5024b8276fcf662f07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0
046aace042227176d52b97eb8682413f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
dc58a20d0cac5423be673cd3102648f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
a087bf8c66b4219f64d1d7783810d379	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3db72321f8ae3af37c87ecbdbfa8216c	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d3a15b76db6ac39e90abacb54090862	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156077c93a642db24c063be353773f34	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0
b2214e836b54d81cd565803285c35acf	0	0	18	0	0	0	0	0	0	8	0	0	0	0	0	0
cfaee192f9bf532e6018acabb123eb78	0	0	12	0	0	0	14	0	0	0	0	0	0	0	0	0
1db53e0df35b82d430169c457c00f3b8	0	0	5	0	5	0	0	0	0	0	16	0	0	0	0	0
2a3ab216a44f9a65652f5a94dcf3f46b	0	0	0	11	0	0	15	0	0	0	0	0	0	0	0	0
6100268ae4a07881c3fb502b1534476b	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
c2b84d5091624d9eeaa548d8eacf9d2b	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
1762cb0fe15bae9050251d895d7930e7	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16
209d26e5f52138631e9892725440a926	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
0c45bd0d8092d3cb01820b2c47cb34b7	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
5a028410197fe333a3ab6ee37121c7c7	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
729ce03f45b3a281070c2c08078b83f6	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
23dbff09d39cfc45db576f925ce56368	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
377c7e79dfb513ff8032326db91c790c	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
0cac8a746b6c0c43c20466fa36f5fe7d	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
dacf79a7d7ed6d6a1889be1cfb16ea3b	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
59336b2387209a616da48c8ce01a97bf	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
4d984f131bea28be743ada18e6a35f0d	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
603f2b13a350121c084affbc8b3e4a4b	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
6c3db2e945e1c0f83b9c424f4d0d70b0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
ed0171822aacecf188e82144854aa037	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
42ea214a94ac9c9ac9fe112e819ec216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
e9e45c8e95bc04b2b74ce51117b0049f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
30af3916afc1a9af82171980b0c060a9	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67ed5876259490c2619d0e30516b4ada	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc5033348c8c5de01975b593d0843232	13	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
413959b5eb4cb8efa66266c064e20d94	0	8	9	8	0	0	0	0	0	0	0	0	0	0	0	0
b9e34393c5eb77de251924bc66e3dab8	0	9	0	0	0	0	7	0	0	0	0	9	0	0	0	0
b7d2fe395ea491de4b12ee2952bd8585	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
d383af428cf0fbf732fb98053fa79404	0	0	0	17	0	0	8	0	0	0	0	0	0	0	0	0
b37d6b63c173b0b5c0d6217dcd8bed77	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	0
17f0afce65316b74c8c1a02eb81ddaef	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
114237fc39c513a8c9b781370839d0d6	0	0	0	0	0	20	0	5	0	0	0	0	0	0	0	0
898a9fa4753f4991fbcc2ed5a77e0675	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
28cff630d15c061687c4d893d127efd1	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
b2c55793d001535fae07b52f69f5c199	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
a6159bc4595ad3e455b69eccddef135c	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
7305b66559395aa1bff10e96c712a8f0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
d9850d3ee3ee990247423fc1406936fb	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
19120722056067be47b08e2984edc162	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
5f742ba3e3bb581c2100e7f4b074a1e6	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
efb265c0ca361104a5bb6037ea6f0443	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
44612eb0261488e5ab9a69182224ee1c	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
552fcdcc67b793174ac734ec689b2d19	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
5a9a938fcf959534e913a638e59b04ba	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
05b4ad54c6262fa83db62e378523755f	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
2cdc505444b5b8b727a67f0d9feba504	0	0	0	0	0	0	0	0	0	0	0	0	16	9	0	0
e28fb85137b4f49ad80cdefc52a01923	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
d65e37664e6151d225cf29ccf0d20ff5	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
1d47bc6cfcc243c1d9704e1f9dd2a327	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0
bd5a5458762b0d7b9e60e38114722254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
d9e9121e1a964cd3bc25a2774b5bcecd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
8f6ae8b7efa095dad1cd75b30969586e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
41da26ca75bbbf81e17976040cbffabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
10892b580d40f6f4f89a60304b065c97	4	0	9	0	0	0	9	0	0	0	0	0	0	0	2	0
645cfce3869c829c450d60770e266046	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
717a55a21a950ae54789fa3fe92b5d6d	0	0	14	0	0	0	0	0	8	0	0	2	0	0	0	0
70921ba7be26ce35bb3663c07db12ad0	0	0	17	0	0	0	0	7	0	0	0	0	0	0	0	0
db6c461e31c8293dfbbf3c7f92fd811e	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
b6c98065e1c2769d9c74e9ced4e9f217	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
ca8df319e8c286043547512c1b222bdc	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
d08d15cea3cd49480d968e096660fb42	0	0	0	0	20	0	4	0	0	0	0	0	0	0	0	0
6a40894af2b8cc003f1d1e069400cc52	0	0	0	0	9	0	15	0	0	0	0	0	0	0	0	0
f3a74b93997c9dc9aaa970c7fb64f961	0	0	0	0	12	7	5	0	0	0	0	0	0	0	0	0
d221bf9331b2813dcf647d1741038b8a	0	0	0	0	6	0	0	0	18	0	0	0	0	0	0	0
e4e819b4383279b0cd268af7ed551346	0	0	0	0	9	0	6	9	0	0	0	0	0	0	0	0
bb17cd66a55980854b33e84085814398	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
9d7d1a95c2071af0d22dfc967eca8b1d	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
1c4e4ccf6e995e8c9c44cbc56b6c0bff	0	0	0	0	0	0	13	0	11	0	0	0	0	0	0	0
50accf3acc6bb98b412c8bdb8d24c76d	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
567548d1fccb55c57929dd1f2f389ff9	0	0	0	0	0	0	10	0	0	0	14	0	0	0	0	0
4576ce54d0910df9e3c9e432791baa76	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
92f9096041b5e9e03cfe4ee52c66a8e6	0	0	0	0	0	0	0	0	5	0	9	0	10	0	0	0
7cd1315f7a8631d54345c85b598096ea	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
1667913f8db6299428cb2117953cda6c	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
ee5daf58f7d808a53b9e2001bdbf3186	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
48ca6313ace5b6a5872957aca23ee93f	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
407ee7f1973cd7fc1ae2eb96276d02ab	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
e9b20c27b465db9933de8204a848984e	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
ee82318796a924d1afcbdbf16968d952	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0
dd5592b73eef898cd025168214528c65	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08fe93df7c16f680de5f63c2ff8eaf85	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb4824030b38d758fb26b6f1027f0176	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d619dcb8f6922514d26937ed8425109	0	12	0	0	0	0	0	0	0	0	0	11	0	0	0	0
538cb0b37ed485a6a5c11dbc8515b738	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7bcdb58648ae55a6fd30b95a4688d1a	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
177786e122480b052a9f2c1a3caafdf9	0	0	15	8	0	0	0	0	0	0	0	0	0	0	0	0
5abfb57150d806e33c755bcd05e0c5bd	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
c260e1472ef941d7e2ace4659a23a002	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
376793aaa9e09ab30b6b3d1dfd39ec04	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
e758e7b273739ad5018570510e88873d	0	0	0	13	0	10	0	0	0	0	0	0	0	0	0	0
1905649b519cf9051a5e7863d890e814	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
97898823a13034b0679426c5580b6fbc	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
559bd81cee04403fbfac5dffa70873b7	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
cb061e49a905443cf1436ae12b20278c	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
8bac77850069eae6f4090c7cf853e16a	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13
b557627bd6cb34f7935e2bb9515294d8	0	0	0	0	7	0	0	0	0	16	0	0	0	0	0	0
9c8562c5cf991f4daedfd3990eec7bb0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
e3a026c5de8c93da229c14d5900904c1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
54465620b26841f1b0a81a6516e9351b	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
678cd9c73c618ecde1eb6e99216ca969	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
8cf39982487eec26d58ddd5aa67b17e1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
ca3931c3addbde3f229f36a45915007e	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
70384426d3306233b6462df4ebae1273	0	0	0	0	0	0	0	0	0	11	0	0	0	0	12	0
6a524b54e293030fcc74116912d2ac37	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
cff0ee67a62c3e6cf9bc9ca3302679d6	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
b0cff2750057703dcaf71204ffb46a90	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
4f9839de64095fbcbe086efdef3217bf	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
b4a5cf06dcb6c2ab82b0e944d9df0d3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
f97029791508783416b15dee133259d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
c5e6df0ae2f1442435109d85cae9694b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
3c0955ea4f9f302ab374fcdee0d4903b	4	0	0	0	0	0	0	0	9	7	0	0	2	0	0	0
e55828f15b49d7cda6d22b4a5868da9b	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
825efa11542b00839d577f846f99de0c	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a12e3d8543a2c7846c0390824d2ded87	15	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
c47d53faf0cc6e1095170e47a7411d55	0	10	0	0	0	0	0	0	0	0	0	4	0	0	8	0
0c1de0396a0601352b0df577c191a7c0	0	4	0	3	3	6	6	0	0	0	0	0	0	0	0	0
23faa69092c2b26be87b8d668178e004	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
74b567f037ceadb2e3835f32c6e77db8	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
bd94fb615d1db88fb1f2debaf4a98fc3	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
e48d4a7e5401da477aed9a4bcfbd80dd	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
95453b0b467bff101c4c1f8bece785c6	0	0	0	4	0	0	5	0	0	0	7	6	0	0	0	0
026bb7c52192386dd4680bdc407d9eeb	0	0	0	6	0	0	0	7	3	6	0	0	0	0	0	0
85eefba22c7892be5eaaf36665b61079	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
3efd7a66763aa29b4cc90b5d80d0dfe1	0	0	0	0	6	0	7	0	0	0	0	5	0	4	0	0
a086792229c6ee77535080211639c85a	0	0	0	0	0	0	12	0	10	0	0	0	0	0	0	0
f13e16c48a8defeadf4a4345970fd04e	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
663c22237db83ba5ac303cc5e10381d5	0	0	0	0	0	0	0	11	0	0	0	0	0	11	0	0
b5486a676042034cfa6b4828a7cff074	0	0	0	0	0	0	0	3	0	19	0	0	0	0	0	0
0b941e27ad2347933a08284fba8a1b6f	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
f36a8b5df6699293061c172f401abe75	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	14
f217226009016c41b6cdf5aea9172bd7	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
abdcc9db0998925536d78b87ec8cc3ff	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
d5710b1ddba5e67bd6b6f1f5896d5a83	0	0	0	0	0	0	0	0	0	13	0	0	0	0	9	0
4623a5531cf666d8e2c1acc96b12cf3f	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
c281c1e3bf03794723d3136f56662765	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
2486bd12b8442f8a01ff86b0e6ca62e0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
6143f281c813c69c72330bbb46228698	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
d7a18b095b5a41022aaaad8e50fb9ead	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
b62debe11d753651e1b6b92b3d5612c3	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
242bc9c2d4f21294e720989c2e3f6ec8	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
ec6f9963763cbf8bc858113b3cee2c1b	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
eaab3dd0699db442f7cd10cbc589c0c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
f8ff432737f6efa3353498bc288f6d04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
eabc65de1251a23a8ea6bc96a92ea919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
e234455200e8f1aee13fae8be4a280cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
bed214ac3f6116c21086685875dae70f	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216ca4bb2ca1b2127ebde052b3ea0949	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
1573834b689b28291685e26a50bc080d	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
