ASV	SRR10244786	SRR10244787	SRR10244788	SRR10244789	SRR10244790	SRR10244791	SRR10244792	SRR10244793	SRR10244794	SRR10244795	SRR10244797	SRR10244798	SRR10244799	SRR10244800	SRR10244801	SRR10244802	SRR10244803	SRR10244804	SRR10244877	SRR10244878	SRR10244879	SRR10244880	SRR10244881	SRR10244882	SRR10244884	SRR10244885	SRR10244886	SRR10244887	SRR10244888	SRR10244889	SRR10244890	SRR10244891	SRR10244892	SRR10244893	SRR10244895	SRR10244896	SRR10244897	SRR10244898	SRR10244899	SRR10244900	SRR10244901	SRR10244902	SRR10244903	SRR10244904	SRR10244906	SRR10244907	SRR10244908	SRR10244909	SRR10244910	SRR10244911	SRR10244912	SRR10244913	SRR10244914	SRR10244915	SRR10244917	SRR10244918	SRR10244919	SRR10244920	SRR10244921	SRR10244922	SRR10244923	SRR10244924	SRR10244925	SRR10244926	SRR10244928	SRR10244929	SRR10244930	SRR10244931	SRR10244932	SRR10244933	SRR10244934	SRR10244935	SRR10244936	SRR10244937	SRR10244939	SRR10244940	SRR10244941	SRR10244942	SRR10244943	SRR10244944	SRR10244945	SRR10244946	SRR10244947	SRR10244948
00228e7c94e37e6c3c718154ba59b560	0	69	0	0	1392	881	0	1254	3041	19	0	0	0	1315	17	0	0	0	0	7	0	227	166	0	0	0	91	0	0	9	317	299	0	715	154	37	431	0	0	492	805	0	0	0	174	0	148	76	135	380	133	0	0	0	129	76	0	20	863	69	38	11	86	0	176	0	628	38	2329	63	771	0	2572	585	152	1191	1564	0	0	2003	343	0	1563	0
6b8bfd86bb680ea8544fdd38e634eb6c	100	0	108	0	0	0	0	19	0	734	638	77	4541	12	253	6252	24	22	0	186	4119	0	0	52	66	0	0	48	0	0	0	0	985	0	0	0	0	57	120	0	0	56	67	261	0	47	0	0	0	0	0	0	266	49	0	2714	704	287	0	0	28	0	0	0	3	3589	0	0	0	48	0	740	9	8	0	29	0	0	83	0	0	73	12	0
7c84c15b4012981aa82598320523d4bd	18	71	0	168	352	866	11	402	27	33	22	241	19	8512	25	50	223	16	0	36	22	155	75	0	0	4	0	22	107	120	4	0	8	0	84	18	0	0	107	291	476	0	2	0	3102	0	147	62	169	86	0	16	0	0	371	97	0	64	2890	1789	360	0	78	0	357	69	6	1178	0	611	465	11	31	523	0	0	17	0	0	1607	131	0	268	121
1a16c2854dd0faacad5e3f6fc2779286	0	71	0	0	0	688	0	2517	76	13	10	0	17	0	36	53	15	0	0	13	53	1120	312	0	0	0	0	97	27	46	236	2261	23	0	0	93	5617	0	13	127	0	0	0	0	0	0	347	0	154	4	14	0	7	0	598	498	13	28	1222	194	264	0	0	0	0	46	19	41	3246	480	23	16	33	1777	0	0	4212	0	0	106	0	0	166	0
908382ec19b2575ab9b084c7643fba03	19	60	0	860	1130	833	0	1691	27	14	0	13	0	1512	18	0	37	0	70	24	0	350	142	0	0	0	15	0	124	0	146	236	0	185	0	0	36	0	9	0	718	0	0	0	166	0	37	19	129	673	0	0	0	0	31	137	0	116	264	0	17	0	0	0	58	0	0	570	200	48	565	0	1493	448	111	1384	1825	386	0	668	208	0	2359	6584
be466982d08582e6efcada091a088d5c	0	75	0	180	362	98	0	1009	472	32	0	14	25	9714	51	34	11	0	0	9	13	201	100	0	5	3	0	9	20	31	121	47	0	67	138	0	109	0	0	344	773	0	0	10	3397	0	0	34	21	41	15	0	0	7	16	35	0	59	104	388	39	0	46	28	160	22	89	195	592	92	417	0	689	285	24	288	318	38	0	88	194	0	96	4644
9b82eefb3752a8f752edcf77babc8e7c	58	0	0	5	0	0	388	36	0	0	182	0	0	0	0	0	0	822	854	0	0	44	723	0	2701	1908	37	1264	15	130	18	1302	0	0	21	0	81	0	0	0	0	64	0	0	0	4025	0	0	0	0	0	1153	153	0	3	255	0	0	6	36	677	1055	311	580	6	0	0	6	36	1197	52	0	10	598	17	0	1356	1162	3146	0	0	0	10	19
2383435f6aedd1fd0e814cfa1e135af0	0	0	10260	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	28	90	39	15	0	0	0	6408	0	13	11	0	3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	487	139	204	407	395	134	324	0	0	0	0	0	3358	0	7
f75e90baa73f21766bf852f0d05266df	201	0	121	0	0	0	0	0	7	0	0	276	0	28	0	365	0	0	406	95	350	0	0	0	0	0	0	21	7812	0	8	1851	0	0	0	141	0	88	278	0	94	127	0	0	85	0	582	417	0	0	0	46	0	7	0	171	0	109	0	0	81	114	55	0	5	211	0	3095	0	124	0	0	0	31	0	15	6979	752	0	174	1043	0	0	10
87d291458ef748ff689208d58bea7d7b	138	0	290	0	0	0	13	0	2724	1672	1336	651	1155	0	1105	615	2377	68	0	781	832	0	0	54	47	0	0	0	363	0	7	0	1236	0	0	0	0	183	844	0	4	98	371	571	0	262	0	0	0	0	508	420	1000	276	0	545	402	1036	0	0	0	0	3	0	0	198	347	684	0	21	8	910	19	1057	8	19	0	0	290	0	0	457	0	0
3eb7f1a13aafb0adfc5596e30dd37e98	70	0	36	7	0	0	28	1842	0	59	41	305	130	0	0	35	0	113	1424	402	35	854	0	0	16	0	24	9	145	354	24	695	13	0	25	10	1969	63	282	0	0	39	0	23	0	43	55	0	0	428	0	5	23	27	0	186	55	570	0	1971	52	12	6	0	15	17	0	170	1632	100	13	12	36	131	71	11	5837	2877	142	242	0	0	1691	396
dbd3f63d1c4ef4a3a13e0f24b80dcd7a	0	0	0	1971	0	0	0	13626	0	0	0	0	0	0	0	0	0	0	0	0	0	5748	0	0	0	0	0	0	0	0	0	22	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3532	88	0	0	0	0	0	42	0
c6043d8e1b6b6f7192691082c110d2d7	1190	0	258	0	0	0	0	2176	150	16	124	986	0	0	493	3334	3448	0	0	500	829	416	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	502	943	0	0	248	384	0	0	9	0	0	0	0	12	468	10	54	0	0	0	1543	0	0	0	0	0	0	0	2018	24	0	0	20	7	690	0	17	0	12	0	24	30	0	0	3022	0	0
8c1046908c86a32cbcb125bffeb08785	0	0	0	0	0	0	0	5	0	16464	0	0	0	9	13	517	7	0	0	826	156	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2674	0	0	0	0	0	0	0	0	0	59	0	0	0	2940	9	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
d0584788d99c3fe826274ccbf528ceba	0	77	0	0	0	0	245	0	12	796	18	550	0	0	1835	143	12904	596	0	202	80	0	52	96	514	0	0	0	0	0	0	0	1589	21	0	0	0	0	834	46	0	0	0	375	0	0	0	0	0	0	0	1064	0	44	0	0	0	24	0	0	8	0	0	0	0	168	0	0	6	13	143	1377	0	12	0	286	0	0	0	0	0	0	0	0
dd515315ca39fb08ec78ff3952d24eac	113	0	24	0	0	0	786	0	17	640	26	0	8	0	0	2224	0	1492	0	415	1083	0	0	22	284	2	0	467	0	0	0	0	34	0	0	0	0	37	0	0	2	40	46	166	0	13	0	0	0	0	0	89	0	18	0	1050	2	808	0	0	4350	358	0	6	0	2524	0	0	0	6626	0	29	0	0	0	0	0	3	49	0	0	95	0	0
76bd2c2e8e5f4c0bf418d3886407eaba	15	180	0	16	0	8438	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	0	0	0	84	0	0	0	59	0	0	0	0	12	0	400	0	482	546	0	0	0	0	806	0	0	0	5140	0	15	0	0	0	0	0	0	29	0	38	0	0	0	49	0	0	0	0	0	605	0	0	6671	0
dad24773cbba1670d40e4725d7030dd7	0	58	7	508	0	0	0	0	1898	0	45	0	0	0	0	0	494	0	821	0	0	0	490	0	0	3	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	106	32	14	0	0	0	0	0	0	611	0	0	0	6	0	0	323	0	0	0	989	0	0	0	0	0	0	8805	0	0	8	0	211	7194
532d5fb623fd1bfc627bbad4e0ca20e1	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	145	0	0	0	92	0	0	0	0	0	1686	0	282	481	0	1069	0	38	0	0	11	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	9730	0	0	169	0	646	0	0	2970	1776	352	0	2537	0	0	0	342
89e4c42b7e22eef2ad9b99002c2b3327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	886	0	0	0	0	0	5	252	0	9098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	183	2	0	0	0	0	0	0	0	4127	107	0	33	0	3	0	0	0	6598	0	0	0	5	0	0	0	690	83	0	0	0	0	0
569484bab8e5c1e15a36bcd68bf1f689	830	70	754	0	18	0	35	0	4846	0	0	114	126	0	705	139	0	107	0	1932	95	0	0	0	0	0	0	0	18	0	7	42	620	0	0	0	0	1854	64	345	51	189	64	0	0	19	0	0	0	0	401	0	0	183	402	0	14	4188	1424	0	0	0	0	0	0	92	817	187	0	55	15	457	44	70	11	45	163	38	101	15	0	510	0	0
c6e718e6c9143cec12b5f56f8ab66f49	74	0	513	0	0	481	180	0	1585	1138	654	400	1104	0	673	609	1462	332	0	511	276	0	0	79	253	0	0	255	129	0	0	0	545	0	0	0	0	309	682	0	0	51	528	516	0	356	0	0	114	0	168	261	316	158	0	854	212	1460	3	0	390	0	0	0	0	581	503	224	0	729	11	383	27	900	8	21	0	3	425	0	0	681	0	0
c9235e20604a82bd9db49d73f55be614	0	0	0	610	0	53	0	7	0	15	0	0	0	0	0	0	0	0	50	0	0	7	7	0	0	0	923	0	0	0	0	6	0	0	1209	0	0	0	3	0	0	0	0	0	0	0	0	1426	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2834	0	2	0	0	2	11	0	6	2	2736	3	10	123	7	5	10442	7	973	156
ecd5557c0a2b66f96638b99dc3f23f38	305	0	0	0	0	0	714	0	0	0	0	0	0	0	0	4	84	1821	431	0	6	0	0	0	1031	1895	0	0	6	2274	4	2062	0	0	0	17	0	0	0	0	0	405	0	0	0	0	135	0	0	0	0	1097	0	0	0	196	3	0	0	3053	0	328	0	898	0	6	0	0	0	0	0	0	0	620	0	6	3910	449	0	20	0	0	0	0
bbe197787bf3e0bf190f348c5171d3b8	0	198	0	0	0	2901	0	619	84	5	0	0	4	869	8	21	0	0	0	4	12	446	870	0	0	0	0	2	87	41	10	714	0	3553	0	54	723	0	0	221	0	0	0	3	696	0	471	20	167	159	17	0	0	0	306	4	0	0	824	150	16	0	0	0	0	17	15	45	380	21	224	0	0	5	0	2967	2321	0	0	142	9	0	854	0
e44bbd0e1a33e067e2ebacab8602ba72	36	67	21	0	0	18	0	303	699	41	87	86	269	0	304	379	83	0	0	340	121	163	51	0	0	0	0	49	39	0	158	985	8	1569	0	114	53	25	60	97	0	15	0	4	0	0	408	0	8	0	46	6	9	24	255	214	60	963	1154	16	131	0	0	0	0	328	124	147	37	201	19	20	1494	1466	0	2804	4322	8	11	136	0	22	0	22
2dad63178928711d5ae8b33decb0e223	108	7	0	0	0	4	413	0	0	0	0	46	0	0	0	0	0	1382	0	0	0	0	0	0	93	57	0	0	0	37	535	0	0	0	0	218	0	0	19	0	0	39	0	0	0	0	1483	0	0	0	0	43	0	0	0	0	0	0	0	179	0	313	2148	134	0	0	0	0	2	0	8	0	576	0	0	2	0	0	29	12626	0	16	0	0
36ba4b530879278bfaad60cc2394a3d4	27	0	45	0	0	1255	0	0	2373	44	119	370	0	0	20	0	12718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	19	372	0	0	26	20	14	0	0	0	0	314	0	492	1089	100	0	0	0	0	0	13	0	0	0	0	0	0	0	634	0	0	0	0	22	0	0	0	0	0	0	0	0	0	21	0	0
f1eb18661733f7ad8a391cbe88df7566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3114	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6322	0	0	0	2	0	0	0	0	10600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
078d0c73a27889fbec9dd21c5e87e378	1457	0	1102	0	0	0	196	4	0	1594	0	0	0	0	448	0	0	533	0	154	0	0	0	334	1636	39	0	0	0	0	0	0	557	0	0	13	0	366	0	6	0	1281	3985	1127	0	885	71	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	11	22	0	0	0	34	0	64	10	433	43	67	26	28	0	0	729	12	5	2347	0	0
a6ef975ef5a83a94c3a97799771cfee6	65	0	19	0	0	0	53	0	0	38	17	569	14	0	0	0	42	81	0	69	0	0	0	0	9	0	0	120	198	311	152	0	7	0	16	0	0	27	197	0	0	17	9	9	0	10	10	0	0	13	0	19	0	4	0	79	0	700	0	5807	2013	186	23	0	101	0	0	1420	0	3692	8	22	2037	13	0	6	10	0	39	40	0	18	236	409
e7de44679b1bcd01e035410bf7f04196	0	0	0	0	885	0	0	0	0	0	0	0	0	1691	0	0	0	0	11	0	0	0	0	0	0	0	410	0	0	0	183	0	0	0	4108	0	0	0	0	4	7827	0	0	0	1635	0	0	172	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1365	0	0	0	0	0	0	0	72	0	231	0	0	7	0	0	253	0	0	0
b83f9f7a8568e6085026e844a85686ac	0	0	0	0	0	0	2	0	0	4284	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	616	464	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1234	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	3404	0	0	0	0	0	0	1498	0	5941	0	0	117	628	0	0	0	0	0	0	9	0	0	142
f85365af1ad63b11f03ed5eb974c7212	350	0	5979	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	27	19	13	32	0	0	0	0	7278	0	0	20	83	990	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	229	77	129	183	357	99	158	0	7	36	0	0	2411	0	11
16075a1021a7b83862f99eeb70959586	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	1803	0	0	0	0	0	0	58	14897	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1152	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0
e69c92ac46c276d36447ec51b33554c4	70	0	172	0	0	2	0	821	1575	216	216	200	163	0	398	234	2019	8	0	349	110	407	0	52	16	0	0	63	130	126	1070	2	851	132	0	0	483	109	476	0	0	67	1313	190	0	87	0	0	0	0	500	238	284	97	0	562	75	326	0	77	32	0	5	0	0	309	798	48	257	44	0	531	373	507	0	112	5	0	106	0	2	1055	7	0
48105f04951bf9afdcddb00951504efd	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	806	422	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	12	0	0	0	4018	0	0	0	321	0	0	0	4975	0	12	12	8	7006	12	0	11	0	0	0	0	0	0	0	0
bf18e456a1193738916ab093278d51d5	0	792	0	10	1861	32	0	523	85	11	0	12	0	697	34	46	37	0	86	0	0	180	410	0	0	0	11	31	91	6	75	378	0	796	16	17	932	0	6	64	1114	0	0	0	179	0	72	80	0	130	7	5	0	0	0	62	0	0	61	8	131	0	0	0	123	0	16	193	1133	213	145	0	21	51	11	842	865	187	0	220	204	0	2606	2352
5a2752811e7d86f78966e6e43832a88f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	47	240	0	1916	0	134	2335	0	0	134	562	0	0	0	0	0	0	0	0	0	0	2034	0	0	0	0	62	0	0	3	0	0	0	15	0	0	130	0	0	34	0	0	1212	0	0	0	0	43	0	139	0	6394	0	0	2185	0	0	0	103
1af369e391b3d74e0a78e8a616608a61	0	29	0	0	0	1439	0	724	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	603	47	0	1804	0	29	0	0	0	0	0	0	0	0	0	0	267	0	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1478	0	0	3480	88	0	0	1467	0	0	0	4996
f61040685f2ca5340c37631e33206aae	0	0	0	0	0	3037	0	5	28	1637	1016	1436	1750	0	492	1082	1970	2	0	106	193	0	0	17	0	0	0	0	0	0	0	0	31	0	0	0	0	0	478	0	0	0	0	206	0	0	0	0	420	0	0	56	48	19	191	0	84	678	1583	0	0	0	0	0	0	864	5	0	0	0	0	33	0	0	0	0	0	3	4	0	0	18	4	0
807fcda937016da552979e105ef6c78e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	11019	0	315	0	0	0	0	0	0	0	0	0	0	4238	0	0	0	0	0	0	11	0	0	0	109
67ae73909efe87fdd26fc554db82028c	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	8	67	0	0	0	37	83	0	311	0	228	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	1066	0	0	5	3561	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	101	1180	289	0	0	5547	0	0	0	2543
4d85cf4099bae857092194dc72aef6f9	0	9	0	19	0	13	0	352	0	0	5	0	0	5804	3	5	0	0	7	0	0	161	50	0	0	0	0	0	0	0	0	12	0	449	414	3	45	0	0	48	0	5	0	0	3753	0	6	2214	0	0	0	0	0	0	7	0	0	0	14	0	0	0	0	0	44	8	0	0	0	0	0	0	0	0	0	181	10	23	0	0	3342	0	0	15
28d29a61baf80c668001b811bb71b9ac	11	0	313	0	0	0	0	893	1150	833	328	261	1119	0	375	0	1750	0	0	543	0	575	0	112	0	8	0	7	0	0	261	0	1086	0	0	0	0	159	901	0	0	4	291	524	0	135	0	0	0	0	394	574	504	109	0	624	381	417	0	0	4	0	0	0	0	0	263	0	0	30	6	942	80	493	8	22	0	0	211	0	0	247	0	0
02d56087abba53d79f6587951d9103e3	0	0	78	0	6	493	44	0	1314	727	329	142	0	0	173	259	246	266	0	461	296	0	0	47	275	0	0	0	0	194	0	685	99	3461	14	80	66	92	165	0	31	0	50	306	0	0	399	0	947	0	253	0	327	79	44	0	0	324	83	265	0	0	6	0	0	73	166	0	99	0	0	117	0	0	0	1846	1260	0	0	157	0	75	0	0
5a4f6b5cd24bd5a19b4eb4623a8253c6	625	0	0	11	0	0	84	70	0	0	0	0	0	0	0	0	0	200	2688	0	0	54	0	0	339	334	0	18	22	5004	0	0	0	0	8	30	0	8	0	0	2	781	0	0	0	408	145	0	0	55	0	210	0	0	0	0	0	0	0	971	34	203	115	51	0	0	0	11	0	48	0	0	0	0	0	0	0	3407	406	55	0	0	201	110
dc5a86a43c19d11577ca0a563e525019	0	11	0	8596	854	32	0	83	10	17	28	8	0	1208	0	0	8	0	72	0	0	22	132	0	0	0	169	19	35	10	29	23	0	91	230	7	35	0	4	0	759	0	0	8	381	0	20	85	25	20	0	0	4	0	23	10	0	0	80	30	25	0	0	0	401	19	8	45	75	88	60	0	36	0	503	274	81	239	0	67	477	19	37	597
b49b55f7811b60877b4cad1009958b36	0	682	0	0	492	0	0	0	0	141	0	44	0	0	0	0	77	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6948	0	0	0	35	480	391	0	0	25	0	0	0	0	0	1110	0	14	0	0	0	0	0	0	0	0	0	0	0	0	4011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	808	839
06880e2ba5c9f1af0757a6552a063e98	0	2	0	0	0	0	714	0	0	0	0	0	0	0	0	0	0	2310	82	230	0	6	5069	0	548	0	879	0	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	350	0	14	0	81	0	173	0	0	0	440	157	0	0	0	0	1795	0	2	938	0	0	4	873	0	0	32	0	0	0	0	14	166
b662cdd00f507c43df036f7ce866fbd1	0	0	0	0	0	35	0	13	0	0	0	0	0	0	0	0	0	0	182	0	0	8	35	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0	5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	146	0	0	9996	0	0	20
b7bbab59a8118714e21691e9d1b9e4ed	65	0	766	0	0	417	0	0	1171	32	475	692	571	0	0	850	1414	0	0	408	1435	0	0	5	0	0	0	0	0	5	8	4	138	0	0	0	0	322	1183	0	3	67	373	21	0	29	0	0	1058	0	277	304	561	45	0	944	176	345	0	0	0	0	0	0	0	821	269	64	0	33	19	153	59	48	24	40	0	13	0	0	0	225	0	0
4a9eba69b02b62f7eab9af1ecb25a0e8	0	0	0	0	0	0	3490	0	0	0	0	0	0	0	0	0	0	9828	0	0	0	0	0	0	1987	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	8	0	0	0	0	0	0	0	7	0	18	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	76
7e779d6a45a0a73f8a4dbeace2145354	118	0	26	0	0	0	0	0	0	2420	0	0	0	10	0	0	8406	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	168	0	0	0	0	57	0	0	0	101	0	1356	0	144	0	0	0	0	0	1860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	479	0	0	0	0	0
10d691597b29e80c24f37cdb27f69d33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	4990	0	2	0	0	0	0	0	0	0	0	0	0	8634	0	0	0	0	0	0	0	0	0	0	0
d0378da52a55372d0b7d7f6c82c8ed7f	424	0	332	0	0	100	49	101	756	280	122	131	75	0	250	292	291	70	0	887	206	60	0	60	144	5	0	512	0	0	0	0	730	0	0	0	0	122	433	0	0	501	401	214	0	135	0	0	0	11	255	111	108	155	0	1405	32	1406	0	0	411	0	4	0	0	259	200	0	0	680	5	602	20	1336	0	16	0	9	123	0	0	214	79	82
4c6b7364fbfabd886a3e10ce6e9fd17c	0	8	0	0	0	0	41	3492	0	0	108	43	0	0	0	27	0	96	33	105	14	1073	0	0	21	47	0	9	77	12	49	86	0	0	0	15	2419	0	55	0	0	0	0	0	0	23	48	0	0	29	0	23	159	8	0	49	0	347	0	129	51	56	95	76	0	7	0	218	4064	77	0	0	87	74	0	0	570	106	41	207	0	0	27	763
e2cd10940bb71dc383530489cb3ee912	293	0	0	0	0	0	0	0	1811	1270	0	180	137	0	0	757	0	0	0	282	699	14	656	58	0	0	0	59	268	0	0	0	2419	0	0	0	0	0	235	0	0	235	0	452	0	113	0	0	0	0	369	0	0	0	0	618	46	246	0	0	75	0	0	0	0	310	228	280	0	129	590	1744	0	396	0	0	0	0	132	0	0	0	0	0
1fd2457f1897a31a10516ec3173207a2	0	0	0	0	0	0	0	12	0	0	48	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1297	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	118	0	0	0	0	122	4	11	0	0	0	0	0	0	248	0	18	0	43	12849	10	0	0	62	0	0	28	0	0
4b7f3025b439b5ab72a3a51e4a528827	4510	0	0	0	0	2	216	0	0	0	0	0	0	0	0	0	0	546	0	0	0	0	0	0	342	679	0	7	36	0	0	0	11	0	0	0	0	0	0	0	0	4589	41	0	0	131	0	0	0	0	0	134	0	0	0	0	0	0	0	0	272	364	1266	1086	0	0	0	39	0	394	0	9	0	9	0	0	0	0	114	0	0	42	0	0
a9c6b47665ba946fb794e0941c35c263	4731	0	0	5	0	4	29	0	0	0	0	0	0	0	0	0	0	56	10	0	0	0	0	0	97	0	0	0	0	119	0	0	0	0	0	0	0	0	0	5	0	3278	0	0	0	1885	0	0	0	0	0	1013	0	0	0	0	0	0	0	65	0	1592	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	20	1813	0	0	0	2	0
5db14cf12577b8af184804e3475d9a6c	34	0	195	0	0	0	0	480	0	2218	5	728	1678	0	0	607	0	15	0	343	209	455	0	55	11	127	0	0	0	0	0	0	851	0	0	240	0	225	419	0	0	65	254	396	0	162	1427	0	0	0	0	0	0	19	0	3	149	410	0	0	0	7	44	35	0	598	0	9	0	14	0	621	10	13	3	6	0	0	488	602	0	392	0	0
384f93943b4b5b97a295387d204cc265	858	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	323	131	0	0	0	25	381	0	0	0	0	0	0	0	0	0	0	968	0	0	0	5185	0	0	0	0	0	621	0	0	0	0	0	0	0	10	0	812	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	23	5054	0	0	0	0	0
7cea5a02dcf0de7f536209bed1fa74bc	0	0	0	0	0	0	3614	0	0	0	0	0	0	0	0	0	0	9825	0	0	0	0	0	0	663	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104
a556782e8a2dce66ec2b8fec81318333	59	0	171	0	0	0	0	0	0	258	553	18	5882	0	0	0	965	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	2051	0	0	0	0	53	42	0	0	62	62	109	0	125	0	0	0	0	0	141	506	0	0	0	1521	0	0	0	0	0	0	0	0	0	0	12	0	16	0	1622	17	11	0	10	0	0	124	0	0	67	0	0
c68e3224e3de1f09109dd882fe332bd9	87	0	43	0	0	0	114	0	0	0	0	36	0	0	0	0	0	313	0	0	0	0	0	0	32	46	0	60	352	124	459	0	14	0	0	80	0	103	15	0	0	36	7	0	0	134	346	0	0	0	0	0	0	0	0	0	0	2	0	1630	942	0	42	198	0	0	0	459	0	1728	0	16	2902	0	26	0	2	0	511	2955	0	18	0	392
eb2db238175fedfa2dc284061047dbc5	550	0	5	0	0	0	78	0	0	0	0	0	0	0	0	0	0	192	304	0	0	0	0	0	155	234	0	0	0	1569	0	0	0	0	0	0	0	0	0	0	0	767	0	0	0	3924	0	0	0	0	0	986	0	0	0	0	0	0	0	1740	0	863	177	167	0	0	0	0	0	0	0	0	0	3	0	0	0	272	1969	0	0	0	0	5
9d5cb39f7affd4806b0024b00b328870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	690	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	3	1048	0	26	0	0	0	0	4885	0	1817	0	0	0	8	0	0	0	0	0	4679	0	0	0	2
